passage_id,query,label,stance,stance_confidence,title,section_heading,url,author,medically_reviewed_by,published_date,text,faiss_similarity,cross_encoder_relevance,labeled_at
9ea49f639e61b45480f7c11029fef645f75d6223_s22_b1,Everyone with COVID-19 dies,relevant,refutes,0.95,What Is Natural Immunity?,,https://www.webmd.com/vaccines/natural-immunity-overview,Evan Starkman,"Sabrina  Felson, MD",2024-03-08,"Don’t try to catch COVID-19, even if you’ve been vaccinated. There’s still a chance you could get sick and accidentally spread the virus to others. If you haven’t gotten vaccinated, you’re more likely to get severely ill, be hospitalized, or die from COVID-19.",0.95,0.9967800974845886,2026-01-28T13:16:20.850260
9ea49f639e61b45480f7c11029fef645f75d6223_s17_b3,Everyone with COVID-19 dies,relevant,refutes,0.95,What Is Natural Immunity?,,https://www.webmd.com/vaccines/natural-immunity-overview,Evan Starkman,"Sabrina  Felson, MD",2024-03-08,"The CDC also recommends everyone 6 months or older get an updated COVID-19 vaccine. Vaccination remains the best protection against COVID-19-related hospitalization and death. Vaccination also reduces your chance of suffering the effects of Long COVID, which can develop during or following acute infection and last for an extended duration.",0.95,0.9977250695228577,2026-01-28T13:16:20.856023
36a5a8cef9fd491b363c5e5084ca2de43fe0e6ec_s0_b0,Cats and dogs spread coronavirus,relevant,refutes,0.95,What to Know About Feline Calicivirus,,https://www.webmd.com/pets/cats/what-know-about-feline-calcivirus,Jeffrey Weishaupt,"Amy  Flowers, DVM",2024-02-12,"Cats are susceptible to diseases caused by viruses. One common viral disease in cats is feline calicivirus (FCV). This disease is host-specific, meaning it can be spread to other cats but not to other animal species or to humans.",0.9494833946228027,0.9270474910736084,2026-01-28T13:16:21.383898
922647e3dcac9de3728c75b2a1b517e1bb890cdd_s26_b0,Cats and dogs spread coronavirus,relevant,refutes,0.95,Coronavirus and COVID-19: What You Should Know,,https://www.webmd.com/covid/coronavirus,WebMD Editorial Contributors,"Brunilda  Nazario, MD",2022-12-26,"Some dogs and cats have tested positive for the virus. A few have shown signs of illness. There's no evidence that humans can catch this coronavirus from an animal, but it appears it can be passed from humans to animals.",0.9490082859992981,0.9994660019874573,2026-01-28T13:16:21.389215
36a5a8cef9fd491b363c5e5084ca2de43fe0e6ec_s0_b2,Cats and dogs spread coronavirus,relevant,refutes,0.95,What to Know About Feline Calicivirus,,https://www.webmd.com/pets/cats/what-know-about-feline-calcivirus,Jeffrey Weishaupt,"Amy  Flowers, DVM",2024-02-12,"Feline calicivirus is a virus that causes disease in cats. FCV is highly contagious and can cause cats to develop mild to severe respiratory infections and oral diseases. This disease-causing virus is common in breeding colonies and shelters. Younger cats are at a higher risk of getting infected with feline calicivirus than older ones. A calicivirus infection is not directly treatable, although supportive care is possible, and most cats completely recover from this infection. But some rare strains (or types) of this virus can be deadly.",0.9446367621421814,0.5373129844665527,2026-01-28T13:16:21.394548
61ee06082c6e72c2ebbe5a57b589d07b4a2d68c7_s0_b0,Face masks always protect against coronavirus,relevant,refutes,0.95,Lung Disease and Masks: Myths and Facts,,https://www.webmd.com/lung/features/lung-disease-mask-myths,Camille Noe Pagán,"Brunilda  Nazario, MD",2021-01-26,"If you have a lung disease like asthma or chronic obstructive pulmonary disease ( COPD ), it’s important to take steps to protect yourself from COVID-19 and other viruses. But you might be wondering if wearing a face mask to lower your risk of illness will make it harder to breathe , or even make your lung disease worse.",0.9499735832214355,0.9750057458877563,2026-01-28T13:16:22.138092
922647e3dcac9de3728c75b2a1b517e1bb890cdd_s36_b0,Face masks always protect against coronavirus,relevant,refutes,0.95,Coronavirus and COVID-19: What You Should Know,Coronavirus Prevention,https://www.webmd.com/covid/coronavirus,WebMD Editorial Contributors,"Brunilda  Nazario, MD",2022-12-26,"Getting vaccinated against COVID-19 is a key part of prevention. But you should also take these steps:
Cover your nose and mouth in public. If you have COVID-19, you can spread it even if you don't feel sick. Wear a mask to protect others. This isn't a replacement for social distancing. You still need to keep a 6-foot distance between yourself and those around you. Don't put a face covering on anyone who is: Under 2 years old Having trouble breathing Unconscious or can't remove the mask on their own for other reasons
Wash your hands often with soap and water or clean them with an alcohol-based sanitizer. This kills viruses on your hands.
Don't touch your face. Coronaviruses can live on surfaces you touch for several hours. If they get on your hands and you touch your eyes, nose, or mouth, they can get into your body.
Practice social distancing. Because you can have and spread the virus without knowing it, you should stay home as much as possible. If you do have to go out, stay at least 6 feet away from others.
Clean and disinfect. You can clean first with soap and water, but disinfect surfaces you touch often, like tables, doorknobs, light switches, toilets, faucets, and sinks. Use a mix of household bleach and water (1/3 cup bleach per gallon of water, or 4 teaspoons bleach per quart of water) or a household cleaner that's approved to treat SARS-CoV-2. You can check the Environmental Protection Agency (EPA) website to see if yours made the list. Wear gloves when you clean and throw them away when you're done.",0.9413119554519653,0.9868320226669312,2026-01-28T13:16:22.143839
61ee06082c6e72c2ebbe5a57b589d07b4a2d68c7_s12_b0,Face masks always protect against coronavirus,relevant,refutes,0.95,Lung Disease and Masks: Myths and Facts,,https://www.webmd.com/lung/features/lung-disease-mask-myths,Camille Noe Pagán,"Brunilda  Nazario, MD",2021-01-26,"There are some types of masks that don’t effectively protect against COVID-19 and other viruses. “Skip the kind with an exhalation valve,” Hayward says. Valves allow larger particles to go in and out of the mask, which boosts your risk of illness. Avoid bandanas and gaiters. Research shows they don’t block droplets from your mouth or nose.",0.9386988878250122,0.9937647581100464,2026-01-28T13:16:22.149386
61ee06082c6e72c2ebbe5a57b589d07b4a2d68c7_s2_b0,Face masks always protect against coronavirus,relevant,refutes,0.95,Lung Disease and Masks: Myths and Facts,Myth: Masks Don’t Prevent COVID-19 or Other Diseases,https://www.webmd.com/lung/features/lung-disease-mask-myths,Camille Noe Pagán,"Brunilda  Nazario, MD",2021-01-26,"Fact : The only way to completely guarantee that you won’t get sick is to avoid contact with other people. But masks lower your risk of COVID-19 by at least 70%. What’s more, research shows that if you do get exposed to the COVID-19 virus while wearing a mask, your symptoms may be milder. That’s because you’ll be exposed to fewer virus particles, which could make your illness less severe.",0.9372947216033936,0.7096891403198242,2026-01-28T13:16:22.155237
735f205e94e4bf4d399e5e65a4017e347cdd2d03_s9_b0,Hand dryers kill coronavirus,relevant,refutes,0.95,Coronavirus and Asthma,Preventing Complications of Coronavirus and Asthma,https://www.webmd.com/asthma/covid-19-asthma,Keri Wiginton,"Sabrina  Felson, MD",2025-04-19,"To prevent complications of coronavirus and asthma:
Wash your hands often for at least 20 seconds. That includes your knuckles, thumbs, fingernails, and wrists. If you don’t have soap and water , use an alcohol-based hand sanitizer with at least 60% alcohol.
Wash your hands after you: Go out in public Touch a new surface Blow your nose, cough, or sneeze
Dry your hands completely after you wash them. And always wash your hands before you touch your eyes , nose, or mouth . You can transfer the virus from your hands to your face.
Disinfect anything that’s touched a lot . COVID-19 can live a while on certain surfaces. Studies show that it can stick to plastic and stainless steel for up to 3 days. Try to avoid disinfectants that might trigger your asthma. Items you should regularly disinfect include: Tables and countertops Doorknobs Light switches Phones and desks Keyboards Anything in a bathroom (toilet, faucet, sink) Your lips or face are blue.
Consider wearing a mask when you are out in public.",0.9361919164657593,0.9624029397964478,2026-01-28T13:16:22.964350
922647e3dcac9de3728c75b2a1b517e1bb890cdd_s1_b2,SARS-CoV-2 is just a mutated form of the common cold,relevant,refutes,0.95,Coronavirus and COVID-19: What You Should Know,What Is COVID-19?,https://www.webmd.com/covid/coronavirus,WebMD Editorial Contributors,"Brunilda  Nazario, MD",2022-12-26,"SARS-CoV-2 is one of seven types of coronavirus, including the ones that cause severe diseases like Middle East respiratory syndrome (MERS) and sudden acute respiratory syndrome (SARS). The other coronaviruses cause most of the colds that affect us during the year but aren't a serious threat to otherwise healthy people.",0.95,0.9946767091751099,2026-01-28T13:16:23.438590
f26dc01d5ec95394734e530e5bf3c349d339af4a_s0_b0,SARS-CoV-2 is just a mutated form of the common cold,relevant,refutes,0.95,What Is the History of Coronavirus?,What Are Coronaviruses?,https://www.webmd.com/covid/coronavirus-history,Linda Rath,"Sanjay  Ponkshe, MD",2025-10-31,"Coronaviruses are a big family of different viruses. Some of them cause the common cold in people. Others infect animals, including bats, camels, and cattle. But how did SARS-CoV-2, the coronavirus that causes COVID-19, come into being?",0.95,0.9928731918334961,2026-01-28T13:16:23.445590
4c64669522c670efa44da474ce7adb97f13d88a7_s2_b0,SARS-CoV-2 is just a mutated form of the common cold,relevant,refutes,0.95,What Is SARS?,SARS Causes,https://www.webmd.com/lung/lung-what-is-sars,"Matt Smith, Kathryn Whitbourne","Zilpah  Sheikh, MD",2024-02-08,"SARS is caused by a virus that takes over your body’s cells and uses them to make copies of itself. The SARS virus is from a group of viruses known as coronaviruses, which also cause the common cold .",0.95,0.9419460296630859,2026-01-28T13:16:23.453168
a2f22f087547b1eb1d074ea6cc9097d7f3869ce2_s4_b0,You have to be with someone for 10 minutes to catch the virus,relevant,refutes,0.95,Measles,,https://www.webmd.com/children/vaccines/what-is-measles,WebMD Editorial Contributors,"Renee A. Alli, MD",2024-07-20,The virus can stay on surfaces for up to 2 hours. You can pick it up by touching the surface and then rubbing your nose or eyes or touching your mouth.,0.9365570545196533,0.61720871925354,2026-01-28T13:16:23.925543
e02e04c431d1c2195fe297060923b83149736c3d_s17_b3,Rinsing the nose with saline protects against coronavirus,relevant,refutes,0.95,Natural Allergy Relief: Saline Nasal Sprays,Saline Nasal Spray FAQs,https://www.webmd.com/allergies/saline-spray,"Debra Fulghum Bruce, PhD, Timothy Gower","Jabeen  Begum, MD",2024-06-19,"A saline nasal rinse (also called saline nasal irrigation) can help clear out mucus and debris from your nasal passages, which may help you breathe easier when you have an allergy or cold.",0.9478693008422852,0.5674104690551758,2026-01-28T13:16:24.368133
2dc52198a95fa58cc16b853b6b30faad38de8b82_s16_b2,Rinsing the nose with saline protects against coronavirus,relevant,refutes,0.95,Hay Fever 101,Stay Away From Triggers,https://www.webmd.com/allergies/hay-fever-allergy,"Stacey Jones, MS, BA","Brunilda  Nazario, MD",2023-02-14,"Saline rinses : They can ease nasal congestion and wash allergens and extra mucus out of your nose. You can use a premixed solution in a squeeze bottle or a Neti pot. Use distilled, sterile, or boiled water if you decide to make the saline mixture yourself. Use purified water to rinse and sterilize the bottle or Neti pot after each use. Let them air dry.",0.9452593326568604,0.8401264548301697,2026-01-28T13:16:24.375535
9766f01758a939bfc13bc3c374dd12937024774a_s14_b1,Rinsing the nose with saline protects against coronavirus,relevant,refutes,0.95,Understanding Hay Fever -- the Basics,,https://www.webmd.com/allergies/understanding-hay-fever-basics,WebMD Editorial Contributors,"Sabrina  Felson, MD",2025-04-25,"Saline rinses. They can ease nasal congestion and wash allergens and extra mucus out of your nose. You can use a premixed solution in a squeeze bottle or a neti pot. Use distilled, sterile, or boiled water if you decide to make the saline mixture yourself. Use purified water to rinse and sterilize the bottle or neti pot after each use. Let them air dry.",0.9449406862258911,0.8725738525390625,2026-01-28T13:16:24.383302
40db344fdf9f3970fe2cd46b69727250e7519fd9_s0_b0,Antibiotics kill coronavirus,relevant,refutes,0.95,COVID-19 Vaccines,,https://www.webmd.com/vaccines/covid-19-vaccine/covid-19-vaccine,"Alicia Racelis, PhD, Alexandra Benisek","Jabeen  Begum, MD",2025-09-04,The COVID-19 vaccine helps train your immune system to fight off coronavirus disease (COVID) caused by the SARS -CoV-2 virus. The coronavirus can cause serious illness and potentially death. But vaccination is one of the best ways to stop it.,0.95,0.8472265601158142,2026-01-28T13:16:25.653653
44fabc18247462a16e0044bf94dcd2697f6800ac_s8_b2,Garlic protects against coronaviruses,relevant,refutes,0.95,Garlic: Is It Good For You?,,https://www.webmd.com/diet/garlic-good-for-you,WebMD Editorial Contributor,"Kathleen M. Zelman, RD, LD, MPH",2024-09-23,"Garlic is widely recognized for its ability to fight bacteria, viruses, fungi, and even parasites. One study found that allicin, an active component of freshly crushed garlic, had antiviral properties and was also effective against a broad range of bacteria, including multidrug-resistant strains of E. coli.",0.9409776926040649,0.9852892756462097,2026-01-28T13:16:26.540848
f26dc01d5ec95394734e530e5bf3c349d339af4a_s1_b2,Parcels from China can spread coronavirus,relevant,refutes,0.95,What Is the History of Coronavirus?,COVID-19 Origins,https://www.webmd.com/covid/coronavirus-history,Linda Rath,"Sanjay  Ponkshe, MD",2025-10-31,"Because the first cases of COVID-19 appeared in China, there has been a lot of anti-Asian speech and acts around the origins of SARS-CoV-2. Other recent, serious epidemics have begun on other continents -- Ebola virus and Zika virus, among them. Coronavirus is unique in that a certain racial or ethnic group has been blamed and targeted for the disease.",0.9274417161941528,0.521407961845398,2026-01-28T13:16:26.999728
f26dc01d5ec95394734e530e5bf3c349d339af4a_s8_b1,Parcels from China can spread coronavirus,relevant,refutes,0.95,What Is the History of Coronavirus?,Coronavirus Evolution,https://www.webmd.com/covid/coronavirus-history,Linda Rath,"Sanjay  Ponkshe, MD",2025-10-31,"Seven coronaviruses can infect humans. The one that causes SARS emerged in southern China in 2002 and quickly spread to 28 other countries. More than 8,000 people were infected by July 2003, and 774 died. A small outbreak in 2004 involved only four more cases. This coronavirus causes fever , headache, and respiratory problems such as cough and shortness of breath.",0.9251561164855957,0.9559741020202637,2026-01-28T13:16:27.009122
f26dc01d5ec95394734e530e5bf3c349d339af4a_s12_b0,Parcels from China can spread coronavirus,relevant,refutes,0.95,What Is the History of Coronavirus?,Takeaways,https://www.webmd.com/covid/coronavirus-history,Linda Rath,"Sanjay  Ponkshe, MD",2025-10-31,"COVID-19 is one of seven coronaviruses that are known to infect humans. SARS-CoV-2, the virus that causes COVID-19, is genetically related to the virus that caused the 2003 SARS outbreak. There is still no definitive theory as to coronavirus disease's origins. Scientists aren't sure whether it jumped from animals to humans or was developed in a lab. Because the coronavirus disease outbreak began in Wuhan, China, there has been a rash of anti- Asian language and behavior unlike what's been seen in previous disease outbreaks. Several years after the pandemic began, the history of this novel coronavirus is still being written.",0.9238930344581604,0.6100446581840515,2026-01-28T13:16:27.018659
4c64669522c670efa44da474ce7adb97f13d88a7_s16_b1,Parcels from China can spread coronavirus,relevant,refutes,0.95,What Is SARS?,SARS FAQs,https://www.webmd.com/lung/lung-what-is-sars,"Matt Smith, Kathryn Whitbourne","Zilpah  Sheikh, MD",2024-02-08,"Yes. Both originated in China, are believed to have come from bats, and are caused by coronaviruses. The SARS virus is called SARS-CoV-1 or SARS-CoV, and the COVID-19 virus is called SARS-CoV-2. Both infections are spread the same way (via droplets from coughing or sneezing). One big difference is that SARS infected fewer people (8,096 cases, mostly in Asia) but was more severe, while COVID infected far more people (119,512,530 worldwide), but most of the cases had mild to moderate symptoms.",0.9234333038330078,0.9261192083358765,2026-01-28T13:16:27.027290
6a874091e2684e0b3a5a626bba6a17894bf8a52a_s26_b3,Home remedies can cure and protect against COVID-19,relevant,refutes,0.95,Coronavirus Recovery,FAQs About How Long COVID Lasts,https://www.webmd.com/covid/covid-recovery-overview,Alexandra Benisek,"Zilpah  Sheikh, MD",2024-12-10,"There's no cure for COVID-19, but rest, fluids, and fever reducers like ibuprofen or acetaminophen can improve your symptoms. Your doctor may prescribe an antiviral medication if you're at a risk of complications from COVID.",0.95,0.99932861328125,2026-01-28T13:16:27.427367
8f935e1259b6ec0e5191344bab779fe3f5d3663b_s9_b1,Home remedies can cure and protect against COVID-19,relevant,refutes,0.95,Coronavirus and Pneumonia,Are There Treatments for COVID-19 Pneumonia?,https://www.webmd.com/covid/covid-and-pneumonia,Susan Bernstein,"Melinda  Ratini, MS, DO",2024-10-29,"Other treatments are available to treat people who have been hospitalized for severe COVID-19, including steroids and other medications that work with the immune system, and the antiviral Remdesivir. ( Veklury ).",0.95,0.9972990155220032,2026-01-28T13:16:27.438180
735f205e94e4bf4d399e5e65a4017e347cdd2d03_s0_b2,Home remedies can cure and protect against COVID-19,relevant,refutes,0.95,Coronavirus and Asthma,What’s the Connection Between Coronavirus and Asthma?,https://www.webmd.com/asthma/covid-19-asthma,Keri Wiginton,"Sabrina  Felson, MD",2025-04-19,There’s no treatment for COVID-19. But there are steps you can take to protect yourself and your loved ones including getting vaccinated.,0.95,0.9964919686317444,2026-01-28T13:16:27.447011
be1732fad4fdeb59d83e4aafb2486f565fd11a76_s8_b2,Home remedies can cure and protect against COVID-19,relevant,refutes,0.95,Coronavirus and Dental Care,Tell your dentist if you have COVID-19 or think you do.,https://www.webmd.com/covid/cm/coronavirus-dental-care,Keri Wiginton,"Dan  Brennan, MD",2022-12-26,The best way to protect yourself and others from a possible COVID-19 infection is to get a vaccine. COVID-19 vaccinations are safe and effective and provide protection against the virus.,0.95,0.9968081116676331,2026-01-28T13:16:27.456851
40db344fdf9f3970fe2cd46b69727250e7519fd9_s0_b0,Home remedies can cure and protect against COVID-19,relevant,refutes,0.95,COVID-19 Vaccines,,https://www.webmd.com/vaccines/covid-19-vaccine/covid-19-vaccine,"Alicia Racelis, PhD, Alexandra Benisek","Jabeen  Begum, MD",2025-09-04,The COVID-19 vaccine helps train your immune system to fight off coronavirus disease (COVID) caused by the SARS -CoV-2 virus. The coronavirus can cause serious illness and potentially death. But vaccination is one of the best ways to stop it.,0.95,0.94551682472229,2026-01-28T13:16:27.465544
6b18d466f2b06ccf5c68929c8696f72ed52df9d7_s2_b0,You can catch coronavirus from urine and feces,relevant,refutes,0.95,COVID-19 and Gastrointestinal Symptoms,,https://www.webmd.com/covid/covid19-digestive-symptoms,"Stephanie Watson, Alexandra Benisek","Melinda  Ratini, MS, DO",2024-10-29,"Those with digestive symptoms are more likely to have a positive stool test for the coronavirus, which means they have SARS-CoV-2 RNA in their poop. It also takes them longer to clear the virus from their bodies, compared to those without gastrointestinal symptoms.",0.9388799071311951,0.8600174784660339,2026-01-28T13:16:28.800095
1bd9419a55417a8de9eedd6e6df7beecf0f8261d_s1_b0,Coronavirus is the deadliest virus known to humans,relevant,refutes,0.95,Coronavirus and RSV,Coronavirus vs. RSV,https://www.webmd.com/covid/covid19-rsv,"Stephanie Watson, Kendall K. Morgan","Zilpah  Sheikh, MD",2025-03-31,"Coronaviruses are a group of common viruses that can infect the respiratory tract of people and animals. The newest one to make people sick causes COVID-19, also known as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).",0.95,0.9590128064155579,2026-01-28T13:16:29.711960
f21e756129f47bc904349836b2a1a7cde7637c36_s7_b0,Coronavirus is the deadliest virus known to humans,relevant,refutes,0.95,COVID Variants,How Many Coronaviruses Are There?,https://www.webmd.com/lung/coronavirus-strains,"Kendall K. Morgan, Shawna Seed","Sanjay  Ponkshe, MD",2025-11-01,"Coronaviruses are a large family of viruses that have been around for a long time. Many of them can cause a variety of illnesses, from a mild cough to severe respiratory illnesses.",0.95,0.645638108253479,2026-01-28T13:16:29.721446
